#string_protein_id,0
9606.ENSP00000301329,51031
9606.ENSP00000301332,90990
9606.ENSP00000301336,83547
9606.ENSP00000301364,55720
9606.ENSP00000301365,162514
9606.ENSP00000301391,124936
9606.ENSP00000301396,27043
9606.ENSP00000301399,84765
9606.ENSP00000301407,114335
9606.ENSP00000301408,1082;93659;94115
9606.ENSP00000301420,3816
9606.ENSP00000301452,125981
9606.ENSP00000301454,79085
9606.ENSP00000301455,51129
9606.ENSP00000301457,4701
9606.ENSP00000301458,51293
9606.ENSP00000301459,283248
9606.ENSP00000301463,84926
9606.ENSP00000301464,3489
9606.ENSP00000301466,8435
9606.ENSP00000301480,147741
9606.ENSP00000301488,10263
9606.ENSP00000301522,7001
9606.ENSP00000301529,81168
9606.ENSP00000301532,10798
9606.ENSP00000301547,10224
9606.ENSP00000301585,3396
9606.ENSP00000301587,10476
9606.ENSP00000301599,92162
9606.ENSP00000301607,2125
9606.ENSP00000301633,332
9606.ENSP00000301634,7083
9606.ENSP00000301645,1581
9606.ENSP00000301653,3868
9606.ENSP00000301656,342574
9606.ENSP00000301659,284110
9606.ENSP00000301671,84514
9606.ENSP00000301691,50964
9606.ENSP00000301698,388199
9606.ENSP00000301712,64718
9606.ENSP00000301727,1877
9606.ENSP00000301729,1632
9606.ENSP00000301732,21
9606.ENSP00000301738,54442
9606.ENSP00000301740,23524
9606.ENSP00000301744,146434
9606.ENSP00000301761,54949
9606.ENSP00000301764,1642
9606.ENSP00000301765,55048
9606.ENSP00000301785,221092
9606.ENSP00000301788,5436
9606.ENSP00000301790,117245
9606.ENSP00000301825,956
9606.ENSP00000301831,54986
9606.ENSP00000301838,8772
9606.ENSP00000301873,4054
9606.ENSP00000301887,116071
9606.ENSP00000301891,55867
9606.ENSP00000301896,283129
9606.ENSP00000301904,51435
9606.ENSP00000301908,5368
9606.ENSP00000301917,2848
9606.ENSP00000301921,83595
9606.ENSP00000301924,23087
9606.ENSP00000301939,254863
9606.ENSP00000301945,84168
9606.ENSP00000301956,116285
9606.ENSP00000301962,84132
9606.ENSP00000301972,25924
9606.ENSP00000302037,56947
9606.ENSP00000302046,6039
9606.ENSP00000302051,9427
9606.ENSP00000302057,390445
9606.ENSP00000302079,719
9606.ENSP00000302100,3960
9606.ENSP00000302105,123710;123720;1418
9606.ENSP00000302108,53354
9606.ENSP00000302111,4255
9606.ENSP00000302114,27166
9606.ENSP00000302120,81603
9606.ENSP00000302144,201799
9606.ENSP00000302150,5617
9606.ENSP00000302160,27258
9606.ENSP00000302177,129642
9606.ENSP00000302189,4807
9606.ENSP00000302194,534
9606.ENSP00000302199,390201
9606.ENSP00000302202,150590
9606.ENSP00000302216,474
9606.ENSP00000302222,219749
9606.ENSP00000302232,221120
9606.ENSP00000302234,6356
9606.ENSP00000302251,2637
9606.ENSP00000302260,254778
9606.ENSP00000302274,114900
9606.ENSP00000302276,124790
9606.ENSP00000302289,133418
9606.ENSP00000302297,203190
9606.ENSP00000302310,252884
9606.ENSP00000302324,6037
9606.ENSP00000302327,26108
9606.ENSP00000302393,92483
9606.ENSP00000302400,10879
9606.ENSP00000302413,8460
9606.ENSP00000302422,390036
9606.ENSP00000302437,26533
9606.ENSP00000302441,140838
9606.ENSP00000302456,51621
9606.ENSP00000302476,3316
9606.ENSP00000302478,51082
9606.ENSP00000302485,27254
9606.ENSP00000302486,5604
9606.ENSP00000302530,699
9606.ENSP00000302537,56890
9606.ENSP00000302543,51523
9606.ENSP00000302548,142990;3233
9606.ENSP00000302552,392465
9606.ENSP00000302562,79663
9606.ENSP00000302564,598
9606.ENSP00000302569,64581
9606.ENSP00000302578,157638
9606.ENSP00000302579,8796
9606.ENSP00000302586,25948
9606.ENSP00000302599,10690
9606.ENSP00000302603,80032
9606.ENSP00000302606,219954
9606.ENSP00000302620,189
9606.ENSP00000302621,116844
9606.ENSP00000302625,8313
9606.ENSP00000302629,337876
9606.ENSP00000302630,3175
9606.ENSP00000302640,7343
9606.ENSP00000302647,253959
9606.ENSP00000302648,4902
9606.ENSP00000302657,116236
9606.ENSP00000302665,3479
9606.ENSP00000302676,2845
9606.ENSP00000302716,140453
9606.ENSP00000302719,9196
9606.ENSP00000302724,10022
9606.ENSP00000302728,2990
9606.ENSP00000302756,200350
9606.ENSP00000302768,10605
9606.ENSP00000302770,162979
9606.ENSP00000302783,58485
9606.ENSP00000302790,23214
9606.ENSP00000302801,55006
9606.ENSP00000302805,414301
9606.ENSP00000302811,4543
9606.ENSP00000302814,23440
9606.ENSP00000302830,10296
9606.ENSP00000302833,170575
9606.ENSP00000302836,3225
9606.ENSP00000302843,202052
9606.ENSP00000302846,5734
9606.ENSP00000302851,9963
9606.ENSP00000302855,129025
9606.ENSP00000302863,26735
9606.ENSP00000302867,390883
9606.ENSP00000302886,5036
9606.ENSP00000302895,116984
9606.ENSP00000302896,6203
9606.ENSP00000302898,6795
9606.ENSP00000302913,152503
9606.ENSP00000302918,143501
9606.ENSP00000302924,53342
9606.ENSP00000302935,3603
9606.ENSP00000302936,83657
9606.ENSP00000302938,164237
9606.ENSP00000302961,3308
9606.ENSP00000302967,8841
9606.ENSP00000302978,10251;602467
9606.ENSP00000303015,8233
9606.ENSP00000303028,79853
9606.ENSP00000303042,84632
9606.ENSP00000303057,5480
9606.ENSP00000303058,153241
9606.ENSP00000303061,170626
9606.ENSP00000303070,10648
9606.ENSP00000303076,390190
9606.ENSP00000303077,137362
9606.ENSP00000303096,219982
9606.ENSP00000303111,338675
9606.ENSP00000303129,57687
9606.ENSP00000303145,10972
9606.ENSP00000303147,4144
9606.ENSP00000303148,140738
9606.ENSP00000303149,2850
9606.ENSP00000303151,347169
9606.ENSP00000303153,169044
9606.ENSP00000303158,83987
9606.ENSP00000303174,54578
9606.ENSP00000303192,23179
9606.ENSP00000303206,5968
9606.ENSP00000303208,255738
9606.ENSP00000303211,43
9606.ENSP00000303212,9723
9606.ENSP00000303222,23788
9606.ENSP00000303231,3592
9606.ENSP00000303246,134526
9606.ENSP00000303252,91752
9606.ENSP00000303276,180540;6036
9606.ENSP00000303315,3726
9606.ENSP00000303325,6870
9606.ENSP00000303356,51181
9606.ENSP00000303366,10960
9606.ENSP00000303373,3012;8335
9606.ENSP00000303394,8988
9606.ENSP00000303398,27085
9606.ENSP00000303423,2339
9606.ENSP00000303424,5729
9606.ENSP00000303427,23244
9606.ENSP00000303434,84640
9606.ENSP00000303437,203062
9606.ENSP00000303452,7200
9606.ENSP00000303468,29063
9606.ENSP00000303469,390054
9606.ENSP00000303482,80346
9606.ENSP00000303490,375444
9606.ENSP00000303507,113630;113640;113660;613
9606.ENSP00000303508,257019
9606.ENSP00000303511,5190;600961
9606.ENSP00000303522,6869
9606.ENSP00000303525,84869
9606.ENSP00000303532,100289462;1673
9606.ENSP00000303533,7697
9606.ENSP00000303540,6323
9606.ENSP00000303549,27197;606924
9606.ENSP00000303550,54360
9606.ENSP00000303570,57037
9606.ENSP00000303575,53343
9606.ENSP00000303580,28511
9606.ENSP00000303584,29104
9606.ENSP00000303634,7804
9606.ENSP00000303686,23620
9606.ENSP00000303696,126295
9606.ENSP00000303706,993
9606.ENSP00000303709,7324
9606.ENSP00000303754,5481
9606.ENSP00000303758,7798
9606.ENSP00000303766,94031
9606.ENSP00000303769,80709
9606.ENSP00000303775,10887
9606.ENSP00000303777,56156
9606.ENSP00000303822,390882
9606.ENSP00000303830,3643
9606.ENSP00000303834,219981
9606.ENSP00000303862,341276
9606.ENSP00000303864,120586
9606.ENSP00000303887,166614
9606.ENSP00000303908,11344
9606.ENSP00000303909,29
9606.ENSP00000303915,93134
9606.ENSP00000303920,51237
9606.ENSP00000303928,9778
9606.ENSP00000303939,1493
9606.ENSP00000303942,2815
9606.ENSP00000303960,6833
9606.ENSP00000303963,440387
9606.ENSP00000303987,79064
9606.ENSP00000303992,79188
9606.ENSP00000303997,54676
9606.ENSP00000303999,83935
9606.ENSP00000304004,3171
9606.ENSP00000304032,80765
9606.ENSP00000304051,11236
9606.ENSP00000304060,219477
9606.ENSP00000304065,29798;408029
9606.ENSP00000304071,202865
9606.ENSP00000304077,81127
9606.ENSP00000304078,222584
9606.ENSP00000304102,10980
9606.ENSP00000304108,165215
9606.ENSP00000304127,170850
9606.ENSP00000304133,7857
9606.ENSP00000304139,27288
9606.ENSP00000304169,5308;601765
9606.ENSP00000304188,219417
9606.ENSP00000304192,22990
9606.ENSP00000304226,10114
9606.ENSP00000304229,3094;601640
9606.ENSP00000304234,56139
9606.ENSP00000304235,392390
9606.ENSP00000304236,929
9606.ENSP00000304250,8941
9606.ENSP00000304268,609480;7581
9606.ENSP00000304277,4071
9606.ENSP00000304283,5881
9606.ENSP00000304286,2299
9606.ENSP00000304290,1140
9606.ENSP00000304292,84079
9606.ENSP00000304327,55352
9606.ENSP00000304331,219409
9606.ENSP00000304336,260434
9606.ENSP00000304353,10248
9606.ENSP00000304355,90693
9606.ENSP00000304360,114826
9606.ENSP00000304364,230430;29071
9606.ENSP00000304376,53917
9606.ENSP00000304408,1281;225350;609781
9606.ENSP00000304410,388969
9606.ENSP00000304419,81697
9606.ENSP00000304422,79412
9606.ENSP00000304429,51375
9606.ENSP00000304437,85442
9606.ENSP00000304440,3038
9606.ENSP00000304467,7064
9606.ENSP00000304501,136
9606.ENSP00000304502,10736
9606.ENSP00000304553,136647
9606.ENSP00000304586,124401
9606.ENSP00000304592,2194
9606.ENSP00000304593,10467
9606.ENSP00000304604,260425
9606.ENSP00000304642,54463
9606.ENSP00000304643,163688
9606.ENSP00000304669,1495
9606.ENSP00000304670,51136
9606.ENSP00000304676,84913
9606.ENSP00000304689,57215
9606.ENSP00000304697,191320;7314
9606.ENSP00000304713,84437
9606.ENSP00000304762,389852;729201
9606.ENSP00000304767,5028
9606.ENSP00000304769,168544
9606.ENSP00000304782,23491
9606.ENSP00000304783,375611
9606.ENSP00000304802,1841
9606.ENSP00000304807,391112
9606.ENSP00000304811,600218;7364
9606.ENSP00000304822,1448
9606.ENSP00000304845,54576;54658
9606.ENSP00000304846,341152
9606.ENSP00000304854,134492
9606.ENSP00000304891,90423
9606.ENSP00000304895,3667
9606.ENSP00000304903,10421
9606.ENSP00000304908,84203
9606.ENSP00000304915,3596
9606.ENSP00000304923,123355
9606.ENSP00000304926,492307
9606.ENSP00000304930,25928
9606.ENSP00000304941,79867
9606.ENSP00000304945,54538
9606.ENSP00000304956,4330
9606.ENSP00000304987,8419
9606.ENSP00000305005,440533
9606.ENSP00000305011,122740
9606.ENSP00000305055,26248
9606.ENSP00000305069,201931
9606.ENSP00000305071,8625
9606.ENSP00000305077,90594
9606.ENSP00000305107,155038
9606.ENSP00000305133,9655
9606.ENSP00000305138,84331
9606.ENSP00000305151,114825
9606.ENSP00000305161,81844
9606.ENSP00000305193,64342
9606.ENSP00000305204,150468
9606.ENSP00000305207,8383
9606.ENSP00000305221,191742;191743;600071;7363
9606.ENSP00000305230,6726
9606.ENSP00000305244,79192
9606.ENSP00000305255,9482
9606.ENSP00000305260,2783
9606.ENSP00000305263,162605
9606.ENSP00000305288,57555
9606.ENSP00000305302,340024
9606.ENSP00000305334,56884
9606.ENSP00000305343,605151;8403
9606.ENSP00000305355,5579
9606.ENSP00000305372,154
9606.ENSP00000305373,126070
9606.ENSP00000305403,390154
9606.ENSP00000305416,1901
9606.ENSP00000305422,1051
9606.ENSP00000305424,4992
9606.ENSP00000305426,7275
9606.ENSP00000305442,91949
9606.ENSP00000305449,26505
9606.ENSP00000305459,84342
9606.ENSP00000305465,204474
9606.ENSP00000305469,219958
9606.ENSP00000305480,2237
9606.ENSP00000305494,79029
9606.ENSP00000305529,55423
9606.ENSP00000305533,79725
9606.ENSP00000305556,5093
9606.ENSP00000305595,10678
9606.ENSP00000305596,153745
9606.ENSP00000305603,2525
9606.ENSP00000305613,10815
9606.ENSP00000305631,115861
9606.ENSP00000305632,9455
9606.ENSP00000305640,343169
9606.ENSP00000305647,10791
9606.ENSP00000305651,3627
9606.ENSP00000305653,3954
9606.ENSP00000305654,51030
9606.ENSP00000305664,80305
9606.ENSP00000305675,8436
9606.ENSP00000305682,54148
9606.ENSP00000305692,2548
9606.ENSP00000305696,79863
9606.ENSP00000305699,84376
9606.ENSP00000305702,146212
9606.ENSP00000305714,649
9606.ENSP00000305721,25998
9606.ENSP00000305725,50515
9606.ENSP00000305731,1469
9606.ENSP00000305742,220074
9606.ENSP00000305766,259249
9606.ENSP00000305777,53944
9606.ENSP00000305790,23450
9606.ENSP00000305810,53407
9606.ENSP00000305839,114787
9606.ENSP00000305847,389852;729201
9606.ENSP00000305852,7104
9606.ENSP00000305875,149840
9606.ENSP00000305877,10316
9606.ENSP00000305892,29100
9606.ENSP00000305899,51111
9606.ENSP00000305906,8433
9606.ENSP00000305918,8019
9606.ENSP00000305919,203100
9606.ENSP00000305924,57718
9606.ENSP00000305926,161725
9606.ENSP00000305941,7399
9606.ENSP00000305970,219875
9606.ENSP00000305974,6579
9606.ENSP00000305975,81851
9606.ENSP00000305976,23235
9606.ENSP00000305988,214
9606.ENSP00000305995,5232
9606.ENSP00000306003,521
9606.ENSP00000306010,378;600507
9606.ENSP00000306015,171024
9606.ENSP00000306070,11162
9606.ENSP00000306080,55178
9606.ENSP00000306095,26538
9606.ENSP00000306099,2244
9606.ENSP00000306100,5066
9606.ENSP00000306105,84902
9606.ENSP00000306106,84522
9606.ENSP00000306117,55308
9606.ENSP00000306123,26015
9606.ENSP00000306124,5581
9606.ENSP00000306129,126448;1816
9606.ENSP00000306138,2915
9606.ENSP00000306157,3575
9606.ENSP00000306163,26287
9606.ENSP00000306185,118429;236490
9606.ENSP00000306190,6504
9606.ENSP00000306220,93380
9606.ENSP00000306245,2353
9606.ENSP00000306253,3708;606364
9606.ENSP00000306261,196374
9606.ENSP00000306275,3777
9606.ENSP00000306320,84520
9606.ENSP00000306324,170394
9606.ENSP00000306328,84275
9606.ENSP00000306330,7532
9606.ENSP00000306335,5990
9606.ENSP00000306344,65084
9606.ENSP00000306361,2243
9606.ENSP00000306362,6902
9606.ENSP00000306372,7551
9606.ENSP00000306390,83886
9606.ENSP00000306396,149603
9606.ENSP00000306397,7386
9606.ENSP00000306410,55130
9606.ENSP00000306425,79145
9606.ENSP00000306449,2861
9606.ENSP00000306459,9331
9606.ENSP00000306461,6699
9606.ENSP00000306473,79801
9606.ENSP00000306490,1128
9606.ENSP00000306496,83452
9606.ENSP00000306497,3761
9606.ENSP00000306512,3576
9606.ENSP00000306522,23261
9606.ENSP00000306523,84684
9606.ENSP00000306528,51029
9606.ENSP00000306548,28998
9606.ENSP00000306561,4968
9606.ENSP00000306564,131616
9606.ENSP00000306565,3669
9606.ENSP00000306606,125
9606.ENSP00000306607,138881
9606.ENSP00000306614,10465
9606.ENSP00000306625,79058
9606.ENSP00000306627,285335
9606.ENSP00000306637,727851
9606.ENSP00000306651,219429
9606.ENSP00000306657,390191
9606.ENSP00000306662,147
9606.ENSP00000306670,84309
9606.ENSP00000306678,255239
9606.ENSP00000306682,8493
9606.ENSP00000306688,26245
9606.ENSP00000306752,107984053;552900;654483
9606.ENSP00000306754,4761
9606.ENSP00000306756,201514
9606.ENSP00000306760,201255
9606.ENSP00000306772,9079
9606.ENSP00000306776,256309
9606.ENSP00000306788,23204
9606.ENSP00000306817,64080
9606.ENSP00000306822,57099
9606.ENSP00000306844,54910
9606.ENSP00000306864,114990
9606.ENSP00000306866,11337
9606.ENSP00000306869,147929
9606.ENSP00000306881,10484
9606.ENSP00000306884,6373
9606.ENSP00000306887,84233
9606.ENSP00000306888,338094
9606.ENSP00000306894,2119
9606.ENSP00000306900,23627
9606.ENSP00000306906,51255
9606.ENSP00000306918,56098
9606.ENSP00000306920,2720
9606.ENSP00000306968,83879
9606.ENSP00000306974,138883
9606.ENSP00000306983,55689
9606.ENSP00000306991,3037
9606.ENSP00000306997,51778
9606.ENSP00000306999,157570
9606.ENSP00000307004,10887;200558
9606.ENSP00000307014,319101
9606.ENSP00000307023,8462
9606.ENSP00000307041,646
9606.ENSP00000307046,6383
9606.ENSP00000307078,3799
9606.ENSP00000307093,4135
9606.ENSP00000307126,123099
9606.ENSP00000307129,203076
9606.ENSP00000307130,26532
9606.ENSP00000307132,1473
9606.ENSP00000307134,1501
9606.ENSP00000307142,200523
9606.ENSP00000307143,29980
9606.ENSP00000307159,219858
9606.ENSP00000307164,160065
9606.ENSP00000307181,83640
9606.ENSP00000307183,3622
9606.ENSP00000307188,435
9606.ENSP00000307197,150353
9606.ENSP00000307199,51327
9606.ENSP00000307208,2186
9606.ENSP00000307214,9836
9606.ENSP00000307234,29930
9606.ENSP00000307235,9451
9606.ENSP00000307240,121391
9606.ENSP00000307241,5162
9606.ENSP00000307259,64805
9606.ENSP00000307260,26608
9606.ENSP00000307264,53838
9606.ENSP00000307265,26145
9606.ENSP00000307272,57521
9606.ENSP00000307275,10067
9606.ENSP00000307280,4632
9606.ENSP00000307288,4176
9606.ENSP00000307292,112464
9606.ENSP00000307297,113189;605311
9606.ENSP00000307298,10116
9606.ENSP00000307305,54541
9606.ENSP00000307321,3226
9606.ENSP00000307342,348980
9606.ENSP00000307369,126669
9606.ENSP00000307411,8028
9606.ENSP00000307423,4247;614051
9606.ENSP00000307443,387601
9606.ENSP00000307449,54550
9606.ENSP00000307461,23251
9606.ENSP00000307479,9915
9606.ENSP00000307491,57599
9606.ENSP00000307508,794
9606.ENSP00000307513,9902
9606.ENSP00000307515,283189
9606.ENSP00000307519,28983
9606.ENSP00000307540,1470
9606.ENSP00000307549,4884
9606.ENSP00000307552,4815
9606.ENSP00000307567,5859
9606.ENSP00000307598,441639
9606.ENSP00000307599,11280
9606.ENSP00000307604,9925
9606.ENSP00000307607,195814
9606.ENSP00000307634,116987
9606.ENSP00000307636,118812
9606.ENSP00000307640,143941
9606.ENSP00000307666,55610
9606.ENSP00000307674,124583
9606.ENSP00000307684,10474
9606.ENSP00000307694,3787
9606.ENSP00000307697,8309
9606.ENSP00000307701,10098
9606.ENSP00000307705,3008
9606.ENSP00000307706,4493
9606.ENSP00000307722,51617
9606.ENSP00000307726,4993
9606.ENSP00000307741,152189
9606.ENSP00000307746,57507
9606.ENSP00000307766,3354
9606.ENSP00000307774,8187
9606.ENSP00000307786,54205
9606.ENSP00000307801,131368
9606.ENSP00000307822,10886
9606.ENSP00000307831,165082
9606.ENSP00000307833,26263
9606.ENSP00000307850,10589
9606.ENSP00000307853,80198
9606.ENSP00000307854,55251
9606.ENSP00000307858,57659
9606.ENSP00000307860,116093
9606.ENSP00000307863,11338
9606.ENSP00000307879,219833
9606.ENSP00000307889,6137
9606.ENSP00000307900,2752
9606.ENSP00000307911,9435
9606.ENSP00000307939,9648
9606.ENSP00000307940,1938
9606.ENSP00000307951,123346
9606.ENSP00000307954,345757
9606.ENSP00000307958,132141
9606.ENSP00000307959,600088;667
9606.ENSP00000307971,5986
9606.ENSP00000307975,92342
9606.ENSP00000308000,64852
9606.ENSP00000308012,140886
9606.ENSP00000308022,93624
9606.ENSP00000308024,5122
9606.ENSP00000308032,29785
9606.ENSP00000308057,6620
9606.ENSP00000308082,121130
9606.ENSP00000308117,57124
9606.ENSP00000308122,50617
9606.ENSP00000308149,155185
9606.ENSP00000308179,10885
9606.ENSP00000308193,84153
9606.ENSP00000308208,4323
9606.ENSP00000308219,285704
9606.ENSP00000308236,150684
9606.ENSP00000308258,81490
9606.ENSP00000308270,441608
9606.ENSP00000308275,64978
9606.ENSP00000308279,138724
9606.ENSP00000308292,170370
9606.ENSP00000308315,127435
9606.ENSP00000308318,79660
9606.ENSP00000308330,26579
9606.ENSP00000308332,84294
9606.ENSP00000308334,27109
9606.ENSP00000308339,89866
9606.ENSP00000308351,197259
9606.ENSP00000308354,220359
9606.ENSP00000308361,9934
9606.ENSP00000308368,400073
9606.ENSP00000308369,23592
9606.ENSP00000308405,94239
9606.ENSP00000308413,6199
9606.ENSP00000308430,80777
9606.ENSP00000308452,3872
9606.ENSP00000308461,27289
9606.ENSP00000308472,8637
9606.ENSP00000308479,29909
9606.ENSP00000308496,285598
9606.ENSP00000308515,79877
9606.ENSP00000308533,8487
9606.ENSP00000308535,127845
9606.ENSP00000308541,2147
9606.ENSP00000308546,56257
9606.ENSP00000308548,741
9606.ENSP00000308576,29984
9606.ENSP00000308578,170959
9606.ENSP00000308583,100526739;378708
9606.ENSP00000308591,89792
9606.ENSP00000308595,219479
9606.ENSP00000308597,9940
9606.ENSP00000308606,155465
9606.ENSP00000308610,2820
9606.ENSP00000308622,2733
9606.ENSP00000308689,121275
9606.ENSP00000308695,23333
9606.ENSP00000308708,6954
9606.ENSP00000308714,219957
9606.ENSP00000308716,3626
9606.ENSP00000308717,51642
9606.ENSP00000308720,5644
9606.ENSP00000308725,2562
9606.ENSP00000308727,26032
9606.ENSP00000308733,134391
9606.ENSP00000308741,9575
9606.ENSP00000308750,84733
9606.ENSP00000308753,29766
9606.ENSP00000308759,49854
9606.ENSP00000308764,143502
9606.ENSP00000308770,27284
9606.ENSP00000308772,257629
9606.ENSP00000308782,51206
9606.ENSP00000308815,6363
9606.ENSP00000308820,79608
9606.ENSP00000308873,91409
9606.ENSP00000308893,25992
9606.ENSP00000308895,6573
9606.ENSP00000308897,65003
9606.ENSP00000308908,344561
9606.ENSP00000308921,170261
9606.ENSP00000308925,81793
9606.ENSP00000308926,333926
9606.ENSP00000308938,5340
9606.ENSP00000308944,6596
9606.ENSP00000308970,5669
9606.ENSP00000308976,402117
9606.ENSP00000309007,152815
9606.ENSP00000309012,390174
9606.ENSP00000309031,80124
9606.ENSP00000309036,26262
9606.ENSP00000309052,117144
9606.ENSP00000309087,153770
9606.ENSP00000309092,29925
9606.ENSP00000309096,11041
9606.ENSP00000309116,5778
9606.ENSP00000309117,54715
9606.ENSP00000309124,4973
9606.ENSP00000309126,55695
9606.ENSP00000309132,79370
9606.ENSP00000309141,115123
9606.ENSP00000309142,201626;3635
9606.ENSP00000309161,57573
9606.ENSP00000309163,9986
9606.ENSP00000309175,84285
9606.ENSP00000309186,344558
9606.ENSP00000309189,220082
9606.ENSP00000309198,9690
9606.ENSP00000309233,22932
9606.ENSP00000309262,84196
9606.ENSP00000309270,8534
9606.ENSP00000309285,257236
9606.ENSP00000309330,340252
9606.ENSP00000309334,6138
9606.ENSP00000309336,3222
9606.ENSP00000309338,23529
9606.ENSP00000309376,8763
9606.ENSP00000309402,133022
9606.ENSP00000309415,1212
9606.ENSP00000309429,254359
9606.ENSP00000309430,94005
9606.ENSP00000309431,260334
9606.ENSP00000309432,162427
9606.ENSP00000309439,3219
9606.ENSP00000309457,27072
9606.ENSP00000309463,387787
9606.ENSP00000309474,5707
9606.ENSP00000309477,100900;147581;48
9606.ENSP00000309493,222545
9606.ENSP00000309501,57495
9606.ENSP00000309504,115111
9606.ENSP00000309515,254295
9606.ENSP00000309521,54923
9606.ENSP00000309524,1444
9606.ENSP00000309538,92196
9606.ENSP00000309539,1808
9606.ENSP00000309542,5222
9606.ENSP00000309548,57546
9606.ENSP00000309555,3054;600196
9606.ENSP00000309561,125988
9606.ENSP00000309565,7388
9606.ENSP00000309570,8609
9606.ENSP00000309572,135000;7015
9606.ENSP00000309591,5566
9606.ENSP00000309595,258120;56652
9606.ENSP00000309597,4296
9606.ENSP00000309606,79797
9606.ENSP00000309610,339175
9606.ENSP00000309640,152002
9606.ENSP00000309644,91272
9606.ENSP00000309649,763
9606.ENSP00000309653,148979
9606.ENSP00000309673,120787
9606.ENSP00000309689,4034
9606.ENSP00000309714,285590
9606.ENSP00000309741,353189
9606.ENSP00000309749,200316
9606.ENSP00000309751,201232
9606.ENSP00000309757,4023
9606.ENSP00000309767,171389
9606.ENSP00000309772,79974
9606.ENSP00000309782,116535
9606.ENSP00000309790,55320
9606.ENSP00000309792,56063
9606.ENSP00000309794,125058
9606.ENSP00000309830,6169
9606.ENSP00000309836,152206
9606.ENSP00000309899,26502
9606.ENSP00000309913,6910
9606.ENSP00000309945,83985
9606.ENSP00000309953,30008
9606.ENSP00000309968,6868
9606.ENSP00000310003,254263
9606.ENSP00000310006,9975
9606.ENSP00000310008,126074
9606.ENSP00000310015,23536
9606.ENSP00000310036,947
9606.ENSP00000310042,90441
9606.ENSP00000310057,152877
9606.ENSP00000310094,9344
9606.ENSP00000310110,55026
9606.ENSP00000310111,27129
9606.ENSP00000310117,26472
9606.ENSP00000310120,144245
9606.ENSP00000310129,5708
9606.ENSP00000310149,54905
9606.ENSP00000310170,8061
9606.ENSP00000310182,132720
9606.ENSP00000310205,56675
9606.ENSP00000310208,8884
9606.ENSP00000310216,8302
9606.ENSP00000310219,3310
9606.ENSP00000310226,81876
9606.ENSP00000310241,9390
9606.ENSP00000310244,10125
9606.ENSP00000310255,390212
9606.ENSP00000310260,26512
9606.ENSP00000310263,8793
9606.ENSP00000310275,8815
9606.ENSP00000310301,6670
9606.ENSP00000310303,375337
9606.ENSP00000310305,5029
9606.ENSP00000310332,200933
9606.ENSP00000310335,387849
9606.ENSP00000310337,219431
9606.ENSP00000310338,55196
9606.ENSP00000310356,116028
9606.ENSP00000310375,23209
9606.ENSP00000310405,2829
9606.ENSP00000310406,9610
9606.ENSP00000310431,79748
9606.ENSP00000310435,55057
9606.ENSP00000310447,27165
9606.ENSP00000310448,9092
9606.ENSP00000310459,56672
9606.ENSP00000310472,57547
9606.ENSP00000310488,125958
9606.ENSP00000310490,162515
9606.ENSP00000310491,392
9606.ENSP00000310515,5619
9606.ENSP00000310520,2072
9606.ENSP00000310521,26984
9606.ENSP00000310547,203054
9606.ENSP00000310551,253558
9606.ENSP00000310557,10008
9606.ENSP00000310561,9743
9606.ENSP00000310565,92126
9606.ENSP00000310572,5705
9606.ENSP00000310573,147183
9606.ENSP00000310585,126006
9606.ENSP00000310593,79884
9606.ENSP00000310594,408263
9606.ENSP00000310596,27257
9606.ENSP00000310620,254122
9606.ENSP00000310622,403314
9606.ENSP00000310623,23479
9606.ENSP00000310631,116512
9606.ENSP00000310632,341568
9606.ENSP00000310649,84446
9606.ENSP00000310657,8509
9606.ENSP00000310661,27115
9606.ENSP00000310668,9688
9606.ENSP00000310670,57805
9606.ENSP00000310686,26259
9606.ENSP00000310688,225
9606.ENSP00000310696,8704
9606.ENSP00000310704,284433
9606.ENSP00000310721,9420
9606.ENSP00000310722,4342
9606.ENSP00000310723,9416
9606.ENSP00000310726,78988
9606.ENSP00000310770,256710
9606.ENSP00000310773,26737
9606.ENSP00000310788,282775
9606.ENSP00000310796,83591
9606.ENSP00000310801,198437
9606.ENSP00000310803,84826
9606.ENSP00000310829,118491
9606.ENSP00000310832,8722
9606.ENSP00000310841,79791
9606.ENSP00000310842,55215
9606.ENSP00000310856,317703
9606.ENSP00000310861,3849
9606.ENSP00000310873,27235
9606.ENSP00000310880,4118
9606.ENSP00000310901,1466
9606.ENSP00000310928,5467
9606.ENSP00000310933,8567
9606.ENSP00000310978,85007
9606.ENSP00000310998,51172
9606.ENSP00000311005,5598
9606.ENSP00000311010,2001
9606.ENSP00000311030,94160
9606.ENSP00000311032,836
9606.ENSP00000311035,131450
9606.ENSP00000311038,390261
9606.ENSP00000311083,1163
9606.ENSP00000311095,1579
9606.ENSP00000311121,143471
9606.ENSP00000311122,339456
9606.ENSP00000311127,7423
9606.ENSP00000311135,57647
9606.ENSP00000311165,118150;358
9606.ENSP00000311183,162968
9606.ENSP00000311184,124857
9606.ENSP00000311196,266743
9606.ENSP00000311218,200159
9606.ENSP00000311219,286827
9606.ENSP00000311221,64393
9606.ENSP00000311224,641371
9606.ENSP00000311257,56977
9606.ENSP00000311273,56171
9606.ENSP00000311280,2000
9606.ENSP00000311290,5626
9606.ENSP00000311291,6578
9606.ENSP00000311300,1521
9606.ENSP00000311313,1474
